//Probabilities	of	entering	screening,	by	age	group	and	ART	status																																																																																																																														
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.753	0.753	0.753	0.753	0.753	0.753	0.753	0.753	0.731	0.752	0.771	0.782	0.795	0.821	0.838	0.865	0.875	0.884	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892	0.892
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.761	0.761	0.761	0.761	0.761	0.761	0.761	0.761	0.735	0.758	0.781	0.791	0.789	0.804	0.812	0.833	0.842	0.853	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.741	0.741	0.741	0.741	0.741	0.741	0.741	0.741	0.736	0.783	0.801	0.811	0.81	0.815	0.812	0.841	0.845	0.846	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854	0.854
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503	0.503	0.503	0.503	0.503	0.503	0.503	0.503	0.407	0.366	0.342	0.347	0.356	0.355	0.356	0.377	0.455	0.488	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.536	0.536	0.536	0.536	0.536	0.536	0.536	0.536	0.481	0.526	0.501	0.509	0.528	0.573	0.603	0.654	0.712	0.746	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751	0.751
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.523	0.523	0.523	0.523	0.523	0.523	0.523	0.523	0.473	0.514	0.522	0.518	0.519	0.549	0.58	0.62	0.678	0.721	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736	0.736
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.526	0.526	0.526	0.526	0.526	0.526	0.526	0.526	0.462	0.566	0.512	0.516	0.539	0.57	0.608	0.628	0.693	0.719	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738	0.738
//Fraction	that	attend	colposcopy																																																																																																																																				
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121	0.121
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216	0.216
//Adequacy	of	Pap	over	time																																																																																																																																			
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.9	0.97	0.97	0.97	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98
//Proportion	vaccinated																																																																																																																																						
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
//WHO screening																																																																																																																																							
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
